,Image,Label
1114,"[[42 42 49 ... 49 49 43]
 [40 46 53 ... 52 51 42]
 [42 45 59 ... 47 52 50]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1115,"[[ 48  54  55 ... 189 162 132]
 [ 51  57  68 ... 144 131 118]
 [ 52  65  65 ... 133 121 113]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
1116,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Normal
1117,"[[146 155 144 ... 118 131 131]
 [148 151 154 ... 131 127 132]
 [146 152 145 ... 132 134 134]
 ...
 [  0   0   0 ...   1   0   0]
 [  0   0   0 ...   2   0   0]
 [  0   0   0 ...   3   0   0]]",Normal
1118,"[[ 86  90  92 ... 133  95  93]
 [ 93  92  97 ...  96  92  88]
 [ 91  91  96 ...  93  91  90]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
1119,"[[18 17 25 ... 43 38 34]
 [44 45 36 ... 40 41 36]
 [54 51 51 ... 38 34 33]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1120,"[[ 71  78 130 ...   0   0   0]
 [ 69  72 113 ...   0   0   0]
 [ 68  67  70 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
1121,"[[46 44 56 ...  0  0  0]
 [41 46 58 ...  0  0  0]
 [44 47 56 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1122,"[[ 64 130 123 ...   2   2   2]
 [ 65 105 134 ...   3   3   3]
 [ 65  76 143 ...   2   1   3]
 ...
 [  0   0   0 ...  61  27   3]
 [  0   0   0 ...  61  33   7]
 [  0   0   0 ...  67  39   9]]",Normal
1123,"[[ 16  26  33 ...  61  88 156]
 [ 20  23  29 ...  71  95 163]
 [ 12  27  31 ...  72  97 178]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
1124,"[[ 0  0  0 ... 59 54 71]
 [ 0  0  0 ... 59 51 69]
 [ 0  0  0 ... 58 49 66]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1125,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Normal
1126,"[[125 162 172 ...   6   6  10]
 [ 26  60  78 ...   0   0   0]
 [  0   7  27 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
1127,"[[164 177 171 ... 138 144 132]
 [163 178 171 ... 142 135 140]
 [163 166 168 ...  90 173 159]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
1128,"[[15 21 25 ...  0  0  0]
 [ 7 14 27 ...  0  0  0]
 [ 7 14 21 ...  0  0  0]
 ...
 [ 0  0  0 ... 11  0  0]
 [ 0  0  0 ...  8  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1129,"[[ 96 109 113 ... 148 155 203]
 [ 90 111 111 ... 149 176 194]
 [ 93 102 113 ... 155 185 148]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
1130,"[[ 0 15 24 ... 36 31 25]
 [ 0 14 19 ... 32 28 16]
 [ 0  4 14 ... 27 23 11]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1131,"[[ 0  0  0 ... 91 88 88]
 [ 0  0  0 ... 88 90 83]
 [ 0  0  0 ... 89 90 83]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1132,"[[ 38  36  46 ...  18   1   1]
 [ 29  30  33 ...  34  32  34]
 [ 22  24  23 ...  58  58  42]
 ...
 [254 254 217 ...   0   0   0]
 [255 255 255 ...   0   0   0]
 [255 255 255 ...   0   0   0]]",Normal
1133,"[[46 57 75 ... 41 21  6]
 [42 53 72 ... 41 20  4]
 [40 58 70 ... 47 24  4]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1134,"[[  1   0   1 ... 178  75  74]
 [  2   0   0 ...  63  80 104]
 [  1  14   0 ...  75  98 133]
 ...
 [  0   0   9 ...   0   0   0]
 [  0   0  10 ...   0   0   0]
 [  0   0   9 ...   0   0   0]]",Normal
1135,"[[55 58 57 ...  0  0  0]
 [58 60 56 ...  0  0  0]
 [58 54 61 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1136,"[[0 0 1 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Normal
1137,"[[16 17 27 ...  0  0  0]
 [12 13 26 ...  0  0  0]
 [11 12 29 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1138,"[[  0   0   0 ... 163 177 133]
 [  0   0   0 ... 174 160 129]
 [  0   0   0 ... 187 147 124]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
1139,"[[ 95  84  81 ...  85  89  84]
 [ 89  99  88 ...  77  84  88]
 [ 59 105  97 ...  87  80  85]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   4   0   0]
 [  0   0   0 ...  11   0   0]]",Normal
1140,"[[62 64 61 ... 60 63 64]
 [60 63 66 ... 71 68 68]
 [59 60 59 ... 70 71 72]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1141,"[[ 0  0  0 ... 78 67 60]
 [ 0  0  0 ... 65 64 60]
 [ 0  0  0 ... 70 62 63]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1142,"[[116 113 113 ...  91  88  86]
 [121 112 110 ...  87  85  79]
 [146 117 113 ...  88  86  78]
 ...
 [  0   0   0 ...  20  21  22]
 [  0   0   0 ...  37  44  42]
 [  6   8   8 ...  69  69  71]]",Normal
1143,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Normal
1144,"[[ 0  5 18 ...  0  0 38]
 [ 0  3 16 ...  0  0 41]
 [ 0  2 16 ...  0  0 38]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1145,"[[131 122 127 ... 105 108 114]
 [137 117 116 ... 110 111 118]
 [128 117 125 ... 110 113 133]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
1146,"[[ 81  79  87 ...  82  90 111]
 [ 74  82  87 ...  81  90 172]
 [ 80  85  89 ...  84 154 193]
 ...
 [  0   1  24 ...   0   0   0]
 [  0   0  25 ...   0   0   0]
 [  0   0  43 ...   0   0   0]]",Normal
1147,"[[ 74 140 153 ...   0   0  14]
 [ 68 107 143 ...   0   0  15]
 [ 71  72 124 ...   0   0  13]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
1148,"[[38 43 44 ... 35 57 94]
 [37 41 49 ... 37 57 94]
 [36 41 46 ... 40 54 91]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1149,"[[ 90  82  75 ...  15  56  71]
 [101  84  81 ...   9  43  55]
 [ 96  94  79 ...   5   9  54]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
1150,"[[  0   0   0 ...  95 113 101]
 [  0   0   0 ... 113 113  48]
 [  0   0   0 ... 124  55  47]
 ...
 [  0   0   0 ...  61  59   0]
 [  0   0   0 ...  65  58   0]
 [  0   0   0 ...  79  60   0]]",Normal
1151,"[[ 0  0  0 ... 54 51 42]
 [ 0  0  0 ... 53 47 38]
 [ 0  0  0 ... 47 41 34]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1152,"[[ 49  57 114 ...  90  88  81]
 [ 43  53  58 ...  85  82  85]
 [ 47  50  57 ...  84  81  80]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
1153,"[[18 22 31 ... 29 29 20]
 [16 27 35 ... 27 28 19]
 [17 27 30 ... 29 22 18]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1154,"[[11 24 34 ... 75 63 53]
 [11 20 32 ... 76 59 51]
 [10 22 30 ... 72 62 53]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1155,"[[80 82 85 ... 78 76 72]
 [77 77 84 ... 80 77 71]
 [80 81 84 ... 82 76 66]
 ...
 [13  0  0 ...  0  0  0]
 [14  0  0 ...  0  0  0]
 [14  0  0 ...  0  0  0]]",Normal
1156,"[[32 41 47 ... 66 62 59]
 [29 40 51 ... 68 61 56]
 [25 40 44 ... 66 56 49]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1157,"[[ 0  0  0 ...  1 15 92]
 [ 0  0  0 ...  1 13 90]
 [ 0  0  0 ...  0 18 90]
 ...
 [ 0  0  0 ...  4  3 11]
 [ 0  0  0 ...  4  4 11]
 [ 0  0  2 ...  4  4 12]]",Normal
1158,"[[0 0 3 ... 7 0 0]
 [0 0 3 ... 5 0 0]
 [0 0 2 ... 4 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Normal
1159,"[[ 0  0  0 ... 60 68 77]
 [ 0  0  0 ... 67 72 78]
 [ 0  0  0 ... 73 77 83]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1160,"[[ 58  64  66 ...  75  95 132]
 [ 56  64  66 ... 103 129 129]
 [ 55  59  69 ... 133 124 135]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
1161,"[[ 0  0  0 ... 38 33 35]
 [ 0  0  0 ... 51 46 42]
 [ 0  0  0 ... 61 54 51]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1162,"[[49 65 77 ... 81 64 55]
 [51 60 74 ... 78 70 52]
 [49 58 71 ... 78 64 48]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1163,"[[131 134 171 ...   0   0   0]
 [ 77  82  89 ...   0   0   0]
 [ 46  51  59 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
1164,"[[ 6 12 30 ... 33 21 17]
 [ 5 12 22 ... 31 22 12]
 [ 4 12 21 ... 29 19  9]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1165,"[[18 30 34 ... 53 43 28]
 [16 26 34 ... 45 36 29]
 [15 24 33 ... 43 34 22]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1166,"[[ 48  59  69 ... 136 145 176]
 [ 47  60  71 ... 137 147 200]
 [ 44  59  73 ... 135 161 186]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
1167,"[[107  94  89 ... 103  68  65]
 [105 112 106 ...  67  59  63]
 [ 95 116 114 ...  61  65  63]
 ...
 [  6   6  10 ...   0   0   1]
 [  8   8   8 ...   0   1   2]
 [  6   8   7 ...   0   3   1]]",Normal
1168,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Normal
1169,"[[ 0  0  0 ... 64 66 64]
 [ 0  0  0 ... 54 62 62]
 [ 0  0  0 ... 38 49 53]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1170,"[[40 40 45 ... 44 40 34]
 [41 40 41 ... 42 36 33]
 [43 40 43 ... 43 38 34]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1171,"[[ 0  0  0 ... 14  0  0]
 [ 0  0  0 ... 10  5  0]
 [ 0  0  0 ... 14  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 4  0  0 ...  0  0  0]]",Normal
1172,"[[147 160 152 ...  68  65  57]
 [116 117 120 ...  69  69  60]
 [112 112 114 ...  68  68  61]
 ...
 [  0   0   1 ... 102  35   3]
 [  0   0   0 ... 100  30   2]
 [  0   0   0 ...  95  32   4]]",Normal
1173,"[[77 64 68 ... 91 84 87]
 [87 71 69 ... 84 86 85]
 [27 88 68 ... 83 91 90]
 ...
 [ 8  6  8 ...  2  2  3]
 [ 9 12 11 ...  4  6  6]
 [ 7  7  7 ...  4  3  4]]",Normal
1174,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  6  5  2]
 [ 0  0  0 ... 13 13 11]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1175,"[[ 9  8  8 ...  0  0  0]
 [12 15 15 ...  0  0  0]
 [21 21 21 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1176,"[[ 6  7 17 ... 35 26 16]
 [ 3  5 14 ... 33 25 13]
 [ 1  4 14 ... 27 28 10]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1177,"[[48 53 56 ...  0  0  0]
 [47 46 57 ...  0  0  0]
 [41 44 51 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1178,"[[20 19 15 ...  0  0  0]
 [17 12  9 ...  0  0  0]
 [14 16  9 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1179,"[[ 0  5 11 ... 30 26  1]
 [ 0  1  6 ... 35 17  3]
 [ 0  1  2 ... 25 12  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1180,"[[  1   5  10 ...  42  55 106]
 [  7   8   0 ...  49  71 115]
 [  6   1   0 ...  59  75 121]
 ...
 [  0   0   0 ...  94  52  22]
 [  0   0   0 ...  93  53  34]
 [  0   0   0 ...  92  62  28]]",Normal
1181,"[[ 70  74  77 ... 143 168 176]
 [ 65  69  69 ... 139 147 178]
 [ 62  66  72 ... 140 132 172]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
1182,"[[  0   1  18 ...  80 118 181]
 [  0   0  11 ...  78 108 175]
 [  0   0  11 ...  76 113 174]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
1183,"[[38 48 61 ... 86 75 54]
 [35 46 53 ... 84 69 44]
 [29 47 52 ... 82 69 43]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1184,"[[ 0  0  0 ...  6  5  0]
 [ 0  0  0 ... 23 20 16]
 [ 0  0  0 ... 35 30 31]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1185,"[[190 162 142 ... 114 112 195]
 [115 191 156 ... 111 168 197]
 [ 91 141 175 ... 126 208 166]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
1186,"[[219 226 217 ... 215 218 215]
 [216 216 211 ... 213 212 212]
 [208 207 209 ... 204 201 204]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
1187,"[[19 25 22 ... 43 39 36]
 [17 16 12 ... 41 37 33]
 [ 5 10  1 ... 37 35 25]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1188,"[[  5 220 111 ...  93  91  93]
 [  0 146 114 ... 119 137 143]
 [172 183 155 ... 153 155 147]
 ...
 [  0   0   0 ...  12   1   2]
 [  0   0   0 ...   3   1   1]
 [  0   0   0 ...   0   0   0]]",Normal
1189,"[[ 94  96 107 ...  41  36  38]
 [ 85  85 107 ...  39  39  40]
 [ 86  87  88 ...  48  49  46]
 ...
 [  0   0   6 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
1190,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Normal
1191,"[[0 0 6 ... 0 0 0]
 [0 0 3 ... 0 0 0]
 [0 0 3 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Normal
1192,"[[36 29 34 ... 50 45 49]
 [56 35 38 ... 45 49 46]
 [70 57 33 ... 44 44 40]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1193,"[[0 0 0 ... 4 0 0]
 [0 0 0 ... 5 0 0]
 [0 0 0 ... 2 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Normal
1194,"[[120 121 118 ...  57  57  48]
 [ 39  47  41 ...  59  56  51]
 [ 36  35  31 ...  56  62  57]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
1195,"[[ 0  0  0 ... 71 57 45]
 [ 0  0  0 ... 69 57 41]
 [ 0  0  0 ... 64 55 38]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1196,"[[25 33 45 ... 65 59 51]
 [25 32 41 ... 60 55 45]
 [24 29 42 ... 60 52 39]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1197,"[[ 79  48  57 ... 254 252 245]
 [ 72  44  55 ... 247 248 242]
 [ 67  46  55 ... 248 248 238]
 ...
 [255 246 242 ... 241 242 241]
 [255 251 243 ... 235 237 244]
 [255 252 248 ... 240 239 248]]",Normal
1198,"[[94 94 94 ...  0  0  0]
 [90 90 97 ... 70 74 82]
 [87 90 96 ... 76 82 92]
 ...
 [ 0 16 35 ...  0  0  0]
 [ 1 19 36 ...  0  0  0]
 [ 0 21 40 ...  0  0  0]]",Normal
1199,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Normal
1200,"[[ 0  0  0 ...  3  1  0]
 [ 0  0  0 ... 15 10 11]
 [ 6  7  9 ... 26 23 21]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1201,"[[24 29 35 ... 31 34 28]
 [27 27 32 ... 33 31 31]
 [35 32 32 ... 35 41 58]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1202,"[[ 40  50  57 ... 111 153  69]
 [ 39  49  56 ... 121 142  61]
 [ 39  48  54 ... 133 125  68]
 ...
 [ 72  89 131 ...   0   0   0]
 [ 67  95 138 ...   0   0   0]
 [ 66  92 128 ...   0   0   0]]",Normal
1203,"[[103  85  96 ...  25  22  65]
 [109  85 104 ...  10  25  44]
 [121  97 104 ...  20  27  35]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
1204,"[[0 0 8 ... 0 0 0]
 [0 0 4 ... 0 0 0]
 [0 0 1 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Normal
1205,"[[116 127 126 ... 124 128 122]
 [122 127 127 ... 126 125 123]
 [133 126 127 ... 125 126 128]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
1206,"[[41 47 55 ... 45 39 63]
 [39 44 55 ... 42 35 63]
 [40 47 52 ... 42 35 63]
 ...
 [20 16 17 ... 20 21 21]
 [18 20 16 ... 20 19 20]
 [19 17 20 ... 18 21 22]]",Normal
1207,"[[ 7  6  9 ... 14 13 16]
 [ 3  4  9 ... 13 11 13]
 [ 3  2  9 ...  8 12 10]
 ...
 [ 1  1  1 ...  1  2  3]
 [ 1  2  4 ...  0  2  3]
 [ 1  0  2 ...  0  4  4]]",Normal
1208,"[[35 41 47 ... 66 56 55]
 [34 43 51 ... 58 61 51]
 [30 40 50 ... 62 58 44]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1209,"[[ 9 30 45 ... 80 77 67]
 [ 8 29 50 ... 82 75 68]
 [12 29 51 ... 79 73 66]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1210,"[[  0   3  10 ...  43  68 104]
 [  3   6  17 ...  83 101 119]
 [  9  10  16 ...  99 122 129]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
1211,"[[155 157 130 ...  56  58  66]
 [140 142 146 ...  69  73  80]
 [131 137 142 ...  80  80  86]
 ...
 [ 62 113 126 ...   0   0   0]
 [ 70 109 117 ...   0   0   0]
 [ 64 107 138 ...   0   0   0]]",Normal
1212,"[[ 0  0  0 ... 30  1  0]
 [ 1  0  0 ... 26  0  0]
 [14 14 17 ... 29  0  0]
 ...
 [ 0  0 18 ... 29 30 30]
 [ 0  0 18 ...  0  0  0]
 [ 0  0 19 ...  0  0  0]]",Normal
1213,"[[111 117 101 ...   0   0   0]
 [ 97 106 123 ...   0   0   0]
 [ 89  96 116 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
1214,"[[214 205 206 ...  49  36  29]
 [211 212 207 ...  46  35  29]
 [212 214 225 ...  43  31  24]
 ...
 [  5   9   8 ...   2   3   3]
 [  3   6   9 ...   2   3   2]
 [  5   6   8 ...   2   4   4]]",Normal
1215,"[[207 207 222 ...   1   0   0]
 [194 196 190 ...   0   0   0]
 [182 187 185 ...   0   0   0]
 ...
 [  0   0   0 ...  24   0   0]
 [  0   0   0 ...  29   0   0]
 [  0   0   0 ...  32   4   0]]",Normal
1216,"[[  0  17  28 ... 125  72  79]
 [  0  14  25 ...  85  78  75]
 [  0   4  21 ...  75  79  82]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
1217,"[[ 37  27  34 ...  94 130 202]
 [ 38  34  42 ...  90 130 197]
 [ 45  43  42 ...  87 125 200]
 ...
 [  0   0   0 ...  36  58  93]
 [  0   0   0 ...  40  55  97]
 [  0   0   0 ...  48  54  94]]",Normal
1218,"[[41 42 42 ...  0  0  0]
 [38 44 39 ...  0  0  0]
 [37 41 39 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1219,"[[0 0 8 ... 0 0 0]
 [0 0 8 ... 0 0 0]
 [0 0 6 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Normal
1220,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Normal
1221,"[[44 61 65 ... 78 78 78]
 [45 58 64 ... 79 79 77]
 [41 58 65 ... 83 80 80]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
1222,"[[ 0  0  0 ... 67 47 28]
 [ 0  0  0 ... 55 43 33]
 [ 0  0  0 ... 52 37 19]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
